t,value
1717331307,255852544
1717331337,261095424
1717331367,263192576
1717331397,268435456
1717331427,270532608
1717331457,275775488
1717331487,277872640
1717331517,282066944
1717331547,285212672
1717331577,289406976
1717331607,291504128
1717331637,297795584
1717331667,299892736
1717331697,304087040
1717331727,307232768
1717331757,312475648
1717331787,1048576
1717331817,6291456
1717331847,8388608
1717331877,13631488
1717331907,15728640
1717331937,20971520
1717331967,23068672
1717331997,28311552
1717332027,30408704
1717332057,35651584
1717332088,37748736
1717332118,41943040
1717332148,45088768
1717332178,49283072
1717332208,52428800
1717332238,57671680
1717332268,59768832
1717332298,63963136
1717332328,67108864
1717332358,71303168
1717332388,73400320
1717332418,79691776
1717332448,80740352
1717332478,85983232
1717332508,89128960
1717332538,93323264
1717332568,95420416
1717332598,100663296
1717332628,102760448
1717332658,108003328
1717332688,110100480
1717332718,114294784
1717332748,117440512
1717332778,121634816
1717332808,123731968
1717332838,130023424
1717332868,131072000
1717332898,136314880
1717332928,139460608
1717332958,143654912
1717332988,146800640
1717333018,150994944
1717333048,154140672
1717333078,158334976
1717333108,160432128
1717333138,165675008
1717333168,167772160
1717333198,171966464
1717333228,175112192
1717333258,180355072
1717333288,182452224
1717333318,186646528
1717333348,189792256
1717333378,195035136
1717333408,196083712
1717333438,202375168
1717333468,204472320
1717333498,209715200
1717333528,211812352
1717333558,217055232
1717333588,219152384
1717333618,223346688
1717333648,226492416
1717333678,231735296
1717333708,233832448
1717333738,238026752
1717333768,240123904
1717333798,245366784
1717333828,248512512
1717333858,252706816
1717333888,254803968
1717333918,260046848
1717333948,262144000
1717333978,267386880
1717334008,269484032
1717334038,274726912
1717334068,276824064
1717334098,282066944
1717334128,284164096
1717334158,289406976
1717334188,291504128
1717334218,296747008
1717334248,298844160
1717334278,304087040
1717334308,306184192
1717334338,311427072
1717334368,313524224
1717334398,3145728
1717334428,5242880
1717334458,10485760
1717334488,12582912
1717334518,17825792
1717334549,20971520
1717380210,75497472
1717380240,88080384
1717380270,101711872
1717380300,103809024
1717380330,110100480
1717380360,112197632
1717380390,117440512
1717380420,119537664
1717380450,124780544
1717380480,126877696
1717380510,132120576
1717380540,134217728
1717380570,139460608
1717380600,142606336
1717380630,147849216
1717380660,149946368
1717380690,155189248
1717380720,157286400
1717380750,162529280
1717380780,164626432
1717380810,184549376
1717380840,187695104
1717380870,192937984
1717380900,195035136
1717380930,200278016
1717380960,202375168
1717380990,206569472
1717381020,208666624
1717381050,213909504
1717381080,216006656
1717381110,221249536
1717381140,223346688
1717381170,228589568
1717381200,230686720
1717381230,235929600
1717381260,238026752
1717381290,243269632
1717381320,245366784
1717381350,250609664
1717381380,252706816
1717381410,258998272
1717381440,261095424
1717381470,266338304
1717381500,268435456
1717381530,272629760
1717381560,275775488
1717381590,279969792
1717381620,282066944
1717381650,287309824
1717381681,289406976
1717381711,294649856
1717381741,296747008
1717381771,301989888
1717381801,304087040
1717381831,6291456
1717381861,8388608
1717381891,13631488
1717381921,15728640
1717381951,20971520
1717381981,24117248
1717382011,29360128
1717382041,30408704
1717382071,36700160
1717382101,38797312
1717382131,44040192
1717382161,46137344
1717382191,51380224
1717382221,52428800
1717382251,57671680
1717382281,59768832
1717382311,65011712
1717382341,67108864
1717382371,71303168
1717382401,73400320
1717382431,79691776
1717382461,81788928
1717382491,85983232
1717382521,88080384
1717382551,93323264
1717382581,95420416
1717382611,100663296
1717382641,103809024
1717382671,108003328
1717382701,110100480
1717382731,115343360
1717382761,117440512
1717382791,122683392
1717382821,124780544
1717382851,130023424
1717382881,131072000
1717382911,136314880
1717382941,138412032
1717382971,143654912
1717383001,145752064
1717383031,150994944
1717383061,153092096
1717383091,158334976
1717383121,159383552
1717383151,164626432
1717383181,166723584
1717383211,173015040
1717383241,175112192
1717383271,179306496
1717383301,181403648
1717383331,186646528
1717383361,188743680
1717383391,193986560
1717383421,196083712
1717383451,201326592
1717383481,203423744
1717383511,207618048
1717383541,210763776
1717383571,214958080
1717383601,217055232
1717383631,222298112
1717383661,224395264
1717383691,229638144
1717383721,231735296
1717383751,235929600
1717383781,238026752
1717383811,243269632
1717383841,245366784
1717383871,250609664
1717383901,252706816
1717383931,257949696
1717383961,260046848
1717383991,264241152
1717384021,266338304
1717384051,271581184
1717384081,273678336
1717384111,278921216
1717384141,281018368
1717384171,285212672
1717384202,287309824
1717384232,292552704
1717384262,26214400
1717384292,33554432
1717384322,35651584
1717384352,39845888
1717384382,41943040
1717384412,47185920
1717384442,49283072
1717384472,55574528
1717384502,56623104
1717384532,61865984
1717384562,63963136
1717384592,68157440
1717384622,70254592
1717384652,75497472
1717384682,77594624
1717384712,82837504
1717384742,84934656
1717384772,89128960
1717384802,91226112
1717384832,96468992
1717384862,98566144
1717384892,103809024
1717384922,105906176
1717384952,110100480
1717384982,112197632
1717385012,117440512
1717385042,119537664
1717385072,124780544
1717385102,126877696
1717385132,132120576
1717385162,134217728
1717385192,139460608
1717385222,141557760
1717385252,145752064
1717385282,148897792
1717385312,153092096
1717385342,155189248
1717385372,160432128
1717385402,162529280
1717385432,166723584
1717385462,168820736
1717385492,174063616
1717385522,176160768
1717385552,181403648
1717385582,183500800
1717385612,188743680
1717385642,190840832
1717385672,196083712
1717385702,198180864
1717385732,202375168
1717385762,205520896
1717385792,209715200
1717385822,211812352
1717385852,217055232
1717385882,219152384
1717385912,223346688
1717385942,225443840
1717385972,230686720
1717386002,232783872
1717386032,238026752
1717386062,240123904
1717386092,245366784
1717386122,247463936
1717386152,251658240
1717386182,253755392
1717386212,260046848
1717386242,262144000
1717386272,266338304
1717386302,268435456
1717386332,274726912
1717386362,276824064
1717386392,281018368
1717386422,283115520
1717386452,289406976
1717386482,291504128
1717386512,295698432
1717386542,297795584
1717386572,3145728
1717386602,5242880
1717386632,10485760
1717386662,12582912
1717386692,17825792
1717386722,19922944
1717386752,25165824
1717386783,26214400
1717386813,32505856
1717386843,34603008
1717386873,38797312
1717386903,41943040
1717386933,46137344
1717386963,48234496
1717386993,53477376
1717387023,55574528
1717387053,60817408
1717387083,62914560
1717387113,67108864
1717387143,70254592
1717387173,74448896
1717387203,76546048
1717387233,81788928
1717387263,83886080
1717387293,88080384
1717387323,90177536
1717387353,95420416
1717387383,97517568
1717387413,102760448
1717387443,105906176
1717387473,110100480
1717387503,111149056
1717387533,116391936
1717387563,118489088
1717387593,123731968
1717387623,125829120
1717387653,131072000
1717387683,132120576
1717387713,137363456
1717387743,139460608
1717387773,144703488
1717387803,147849216
1717387833,152043520
1717387863,154140672
1717387893,158334976
1717387923,161480704
1717387953,165675008
1717387983,168820736
1717388013,174063616
1717388043,176160768
1717388073,180355072
1717388103,182452224
1717388133,187695104
1717388163,189792256
1717388193,193986560
1717388223,196083712
1717388253,201326592
1717388283,204472320
1717388313,209715200
1717388343,210763776
1717388373,216006656
1717388403,218103808
1717388433,223346688
1717388463,224395264
1717388493,229638144
1717388523,232783872
1717388553,236978176
1717388583,239075328
1717388613,244318208
1717388643,246415360
1717388673,251658240
1717388703,253755392
1717388733,257949696
1717388763,260046848
1717388793,266338304
1717388823,268435456
1717388853,272629760
1717388883,274726912
1717388913,278921216
1717388943,282066944
1717388973,287309824
1717389003,289406976
1717389034,293601280
1717389064,295698432
1717389094,1048576
1717389124,3145728
1717389154,9437184
1717389184,11534336
1717389214,16777216
1717389244,18874368
1717389274,24117248
1717389304,26214400
1717389334,31457280
1717389364,32505856
1717389394,37748736
1717389424,39845888
1717389454,45088768
1717389484,47185920
1717389514,51380224
1717389544,53477376
1717389574,58720256
1717389604,60817408
1717389634,66060288
1717389664,68157440
1717389694,72351744
1717389724,75497472
1717389754,79691776
1717389784,81788928
1717389814,88080384
1717389844,89128960
1717389874,94371840
1717389904,96468992
1717389934,101711872
1717389964,103809024
1717389994,108003328
1717390024,110100480
1717390054,115343360
1717390084,117440512
1717390114,122683392
1717390144,124780544
1717390174,128974848
1717390204,131072000
1717390234,137363456
1717390264,138412032
1717390294,142606336
1717390324,145752064
1717390354,150994944
1717390384,153092096
1717390414,157286400
1717390444,160432128
1717390474,165675008
1717390504,166723584
1717390534,171966464
1717390564,174063616
1717390594,178257920
1717390624,180355072
1717390654,186646528
1717390684,187695104
1717390714,192937984
1717390744,195035136
1717390774,200278016
1717390804,202375168
1717390834,207618048
1717390864,209715200
1717390894,214958080
1717390924,216006656
1717390954,221249536
1717390984,223346688
1717391014,228589568
1717391044,230686720
1717391074,235929600
1717391104,238026752
1717391134,243269632
1717391164,244318208
1717391194,249561088
1717391224,251658240
1717391254,256901120
1717391284,258998272
1717391314,264241152
1717391344,266338304
1717391374,270532608
1717391404,272629760
1717391434,277872640
1717391464,279969792
1717391494,285212672
1717391524,287309824
1717391554,291504128
1717391584,294649856
1717391614,299892736
1717391644,2097152
1717391675,6291456
1717391705,9437184
1717391735,13631488
1717391765,15728640
1717391795,20971520
1717391825,23068672
1717391855,28311552
1717391885,30408704
1717391915,35651584
1717391945,36700160
1717391975,40894464
1717392005,42991616
1717392035,47185920
1717392065,50331648
1717392095,54525952
1717392125,56623104
1717392155,62914560
1717392185,65011712
1717392215,70254592
1717392245,72351744
1717392275,76546048
1717392305,79691776
1717392335,83886080
1717392365,87031808
1717392395,91226112
1717392425,93323264
1717392455,98566144
1717392485,99614720
1717392515,104857600
1717392545,108003328
1717392575,112197632
1717392605,114294784
1717392635,119537664
1717392665,120586240
1717392695,125829120
1717392725,127926272
1717392755,133169152
1717392785,135266304
1717392815,140509184
1717392845,142606336
1717392875,147849216
1717392905,149946368
1717392935,155189248
1717392965,157286400
1717392995,161480704
