t,value
1717382311,9
1717382341,9
1717382371,9
1717382401,9
1717382431,9
1717382461,9
1717382491,9
1717382521,9
1717382551,9
1717382581,9
1717382611,9
1717382641,9
1717382671,9
1717382701,9
1717382731,9
1717382761,9
1717382791,9
1717382821,9
1717382851,9
1717382881,9
1717382911,9
1717382941,9
1717382971,9
1717383001,9
1717383031,9
1717383061,9
1717383091,9
1717383121,9
1717383151,9
1717383181,9
1717383211,9
1717383241,9
1717383271,9
1717383301,9
1717383331,9
1717383361,9
1717383391,9
1717383421,9
1717383451,9
1717383481,9
1717383511,9
1717383541,9
1717383571,9
1717383601,9
1717383631,9
1717383661,9
1717383691,9
1717383721,9
1717383751,9
1717383781,9
1717383811,9
1717383841,9
1717383871,9
1717383901,9
1717383931,9
1717383961,9
1717383991,9
1717384021,9
1717384051,9
1717384081,9
1717384111,9
1717384141,9
1717384171,9
1717384202,9
1717384232,9
1717384262,9
1717384292,9
1717384322,9
1717384352,9
1717384382,9
1717384412,9
1717384442,9
1717384472,9
1717384502,9
1717384532,9
1717384562,9
1717384592,9
1717384622,9
1717384652,9
1717384682,9
1717384712,9
1717384742,9
1717384772,9
1717384802,9
1717384832,9
1717384862,9
1717384892,9
1717384922,9
1717384952,9
1717384982,9
1717385012,9
1717385042,9
1717385072,9
1717385102,9
1717385132,9
1717385162,9
1717385192,9
1717385222,9
1717385252,9
1717385282,9
1717385312,9
1717385342,9
1717385372,9
1717385402,9
1717385432,9
1717385462,9
1717385492,9
1717385522,9
1717385552,9
1717385582,9
1717385612,9
1717385642,9
1717385672,9
1717385702,9
1717385732,9
1717385762,9
1717385792,9
1717385822,9
1717385852,9
1717385882,9
1717385912,9
1717385942,9
1717385972,9
1717386002,9
1717386032,9
1717386062,9
1717386092,9
1717386122,9
1717386152,9
1717386182,9
1717386212,9
1717386242,9
1717386272,9
1717386302,9
1717386332,9
1717386362,9
1717386392,9
1717386422,9
1717386452,9
1717386482,9
1717386512,9
1717386542,9
1717386572,9
1717386602,9
1717386632,9
1717386662,9
1717386692,9
1717386722,9
1717386752,9
1717386783,9
1717386813,9
1717386843,9
1717386873,9
1717386903,9
1717386933,9
1717386963,9
1717386993,9
1717387023,9
1717387053,9
1717387083,9
1717387113,9
1717387143,9
1717387173,9
1717387203,9
1717387233,9
1717387263,9
1717387293,9
1717387323,9
1717387353,9
