t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1717307794,6719,0.783380,0.000000,0.000000,0.000000,events/second
1717307824,6737,0.782739,0.000000,0.000000,0.000000,events/second
1717307854,6755,0.782103,0.000000,0.000000,0.000000,events/second
1717307884,6773,0.781471,0.000000,0.000000,0.000000,events/second
1717307914,6791,0.780844,0.000000,0.000000,0.000000,events/second
1717307944,6809,0.780221,0.000000,0.000000,0.000000,events/second
1717307974,6824,0.779260,0.000000,0.000000,0.000000,events/second
1717308004,6842,0.778646,0.000000,0.000000,0.000000,events/second
1717308034,6860,0.778036,0.000000,0.000000,0.000000,events/second
1717308064,6878,0.777431,0.000000,0.000000,0.000000,events/second
1717308094,6896,0.776829,0.000000,0.000000,0.000000,events/second
1717308124,6914,0.776233,0.000000,0.000000,0.000000,events/second
1717308154,6932,0.775639,0.000000,0.000000,0.000000,events/second
1717308184,6950,0.775049,0.000000,0.000000,0.000000,events/second
1717308214,6968,0.774464,0.000000,0.000000,0.000000,events/second
1717308244,6986,0.773882,0.000000,0.000000,0.000000,events/second
1717308274,7004,0.773305,0.000000,0.000000,0.000000,events/second
1717308304,7022,0.772731,0.000000,0.000000,0.000000,events/second
1717308334,7040,0.772161,0.000000,0.000000,0.000000,events/second
1717308364,7058,0.771595,0.000000,0.000000,0.000000,events/second
1717308394,7076,0.771032,0.000000,0.000000,0.000000,events/second
1717308424,7094,0.770473,0.000000,0.000000,0.000000,events/second
1717308454,7112,0.769918,0.000000,0.000000,0.000000,events/second
1717308485,7130,0.769368,0.000000,0.000000,0.000000,events/second
1717308515,7148,0.768819,0.000000,0.000000,0.000000,events/second
1717308545,7166,0.768274,0.000000,0.000000,0.000000,events/second
1717308575,7184,0.767733,0.000000,0.000000,0.000000,events/second
1717308605,7202,0.767194,0.000000,0.000000,0.000000,events/second
1717308635,7220,0.766661,0.000000,0.000000,0.000000,events/second
1717308665,7238,0.766130,0.000000,0.000000,0.000000,events/second
1717308695,7256,0.765602,0.000000,0.000000,0.000000,events/second
1717308725,7274,0.765078,0.000000,0.000000,0.000000,events/second
1717308755,7292,0.764557,0.000000,0.000000,0.000000,events/second
1717308785,7310,0.764040,0.000000,0.000000,0.000000,events/second
1717308815,7328,0.763525,0.000000,0.000000,0.000000,events/second
1717308845,7346,0.763015,0.000000,0.000000,0.000000,events/second
1717308875,7364,0.762507,0.000000,0.000000,0.000000,events/second
1717308905,7382,0.762004,0.000000,0.000000,0.000000,events/second
1717308935,7400,0.761503,0.000000,0.000000,0.000000,events/second
1717308965,7418,0.761004,0.000000,0.000000,0.000000,events/second
1717308995,7436,0.760509,0.000000,0.000000,0.000000,events/second
1717309025,7454,0.760016,0.000000,0.000000,0.000000,events/second
1717309055,7472,0.759528,0.000000,0.000000,0.000000,events/second
1717309085,7490,0.759041,0.000000,0.000000,0.000000,events/second
1717309115,7508,0.758558,0.000000,0.000000,0.000000,events/second
1717309145,7526,0.758076,0.000000,0.000000,0.000000,events/second
1717309175,7544,0.757599,0.000000,0.000000,0.000000,events/second
1717309205,7562,0.757125,0.000000,0.000000,0.000000,events/second
1717309235,7580,0.756652,0.000000,0.000000,0.000000,events/second
1717309265,7598,0.756183,0.000000,0.000000,0.000000,events/second
1717309295,7616,0.755716,0.000000,0.000000,0.000000,events/second
1717309325,7634,0.755253,0.000000,0.000000,0.000000,events/second
1717309355,7652,0.754793,0.000000,0.000000,0.000000,events/second
1717309385,7670,0.754335,0.000000,0.000000,0.000000,events/second
1717309415,7688,0.753879,0.000000,0.000000,0.000000,events/second
1717309445,7706,0.753427,0.000000,0.000000,0.000000,events/second
1717309475,7724,0.752976,0.000000,0.000000,0.000000,events/second
1717309505,7742,0.752528,0.000000,0.000000,0.000000,events/second
1717309535,7760,0.752084,0.000000,0.000000,0.000000,events/second
1717309565,7778,0.751642,0.000000,0.000000,0.000000,events/second
1717309595,7796,0.751202,0.000000,0.000000,0.000000,events/second
1717309625,7814,0.750764,0.000000,0.000000,0.000000,events/second
1717309655,7832,0.750330,0.000000,0.000000,0.000000,events/second
1717309685,7850,0.749899,0.000000,0.000000,0.000000,events/second
1717309715,7868,0.749468,0.000000,0.000000,0.000000,events/second
1717309745,7886,0.749041,0.000000,0.000000,0.000000,events/second
1717309775,7904,0.748616,0.000000,0.000000,0.000000,events/second
1717309805,7922,0.748194,0.000000,0.000000,0.000000,events/second
1717309835,7940,0.747774,0.000000,0.000000,0.000000,events/second
1717309865,7958,0.747356,0.000000,0.000000,0.000000,events/second
1717309895,7976,0.746941,0.000000,0.000000,0.000000,events/second
1717309925,7994,0.746528,0.000000,0.000000,0.000000,events/second
1717309955,8012,0.746117,0.000000,0.000000,0.000000,events/second
1717309985,8030,0.745708,0.000000,0.000000,0.000000,events/second
1717310015,8048,0.745302,0.000000,0.000000,0.000000,events/second
1717310045,8066,0.744898,0.000000,0.000000,0.000000,events/second
1717310075,8084,0.744497,0.000000,0.000000,0.000000,events/second
1717310106,8102,0.744098,0.000000,0.000000,0.000000,events/second
1717310136,8120,0.743701,0.000000,0.000000,0.000000,events/second
1717310166,8138,0.743307,0.000000,0.000000,0.000000,events/second
1717310196,8156,0.742915,0.000000,0.000000,0.000000,events/second
1717310226,8174,0.742524,0.000000,0.000000,0.000000,events/second
1717310256,8192,0.742136,0.000000,0.000000,0.000000,events/second
1717310286,8210,0.741749,0.000000,0.000000,0.000000,events/second
1717310316,8228,0.741366,0.000000,0.000000,0.000000,events/second
1717310346,8246,0.740984,0.000000,0.000000,0.000000,events/second
1717310376,8264,0.740604,0.000000,0.000000,0.000000,events/second
1717310406,8282,0.740226,0.000000,0.000000,0.000000,events/second
1717310436,8300,0.739850,0.000000,0.000000,0.000000,events/second
1717310466,8318,0.739477,0.000000,0.000000,0.000000,events/second
1717310496,8336,0.739105,0.000000,0.000000,0.000000,events/second
1717310526,8354,0.738735,0.000000,0.000000,0.000000,events/second
1717310556,8372,0.738367,0.000000,0.000000,0.000000,events/second
1717310586,8390,0.738002,0.000000,0.000000,0.000000,events/second
1717310616,8408,0.737638,0.000000,0.000000,0.000000,events/second
1717310646,8426,0.737276,0.000000,0.000000,0.000000,events/second
1717310676,8444,0.736915,0.000000,0.000000,0.000000,events/second
1717310706,8462,0.736557,0.000000,0.000000,0.000000,events/second
1717310736,8480,0.736201,0.000000,0.000000,0.000000,events/second
1717310766,8498,0.735846,0.000000,0.000000,0.000000,events/second
1717310796,8516,0.735492,0.000000,0.000000,0.000000,events/second
1717310826,8534,0.735142,0.000000,0.000000,0.000000,events/second
1717310856,8549,0.734534,0.000000,0.000000,0.000000,events/second
1717310886,8567,0.734187,0.000000,0.000000,0.000000,events/second
1717310916,8585,0.733843,0.000000,0.000000,0.000000,events/second
1717310946,8603,0.733499,0.000000,0.000000,0.000000,events/second
1717310976,8621,0.733158,0.000000,0.000000,0.000000,events/second
1717311006,8639,0.732818,0.000000,0.000000,0.000000,events/second
1717311036,8657,0.732480,0.000000,0.000000,0.000000,events/second
1717311066,8675,0.732143,0.000000,0.000000,0.000000,events/second
1717311096,8693,0.731808,0.000000,0.000000,0.000000,events/second
1717311126,8711,0.731475,0.000000,0.000000,0.000000,events/second
1717311156,8729,0.731144,0.000000,0.000000,0.000000,events/second
1717311186,8747,0.730815,0.000000,0.000000,0.000000,events/second
1717311216,8765,0.730487,0.000000,0.000000,0.000000,events/second
1717311246,8783,0.730160,0.000000,0.000000,0.000000,events/second
1717311276,8801,0.729836,0.000000,0.000000,0.000000,events/second
1717311306,8819,0.729512,0.000000,0.000000,0.000000,events/second
1717311336,8837,0.729190,0.000000,0.000000,0.000000,events/second
1717311366,8855,0.728870,0.000000,0.000000,0.000000,events/second
1717311396,8873,0.728552,0.000000,0.000000,0.000000,events/second
1717311426,8891,0.728234,0.000000,0.000000,0.000000,events/second
1717311456,8909,0.727919,0.000000,0.000000,0.000000,events/second
1717311486,8927,0.727606,0.000000,0.000000,0.000000,events/second
1717311516,8945,0.727294,0.000000,0.000000,0.000000,events/second
1717311546,8963,0.726983,0.000000,0.000000,0.000000,events/second
1717311576,8981,0.726674,0.000000,0.000000,0.000000,events/second
1717311606,8999,0.726367,0.000000,0.000000,0.000000,events/second
1717311636,9017,0.726060,0.000000,0.000000,0.000000,events/second
1717311666,9035,0.725756,0.000000,0.000000,0.000000,events/second
1717311696,9053,0.725452,0.000000,0.000000,0.000000,events/second
1717311726,9071,0.725151,0.000000,0.000000,0.000000,events/second
1717311756,9089,0.724850,0.000000,0.000000,0.000000,events/second
1717311786,9107,0.724552,0.000000,0.000000,0.000000,events/second
1717311816,9125,0.724254,0.000000,0.000000,0.000000,events/second
1717311846,9143,0.723958,0.000000,0.000000,0.000000,events/second
1717311876,9161,0.723664,0.000000,0.000000,0.000000,events/second
