t,value
1717330767,1332441
1717330797,1332441
1717330827,1332441
1717330857,1332441
1717330887,1332441
1717330917,1332441
1717330947,1332441
1717330977,1332441
1717331007,1332441
1717331037,1332441
1717331067,1332441
1717331097,1332441
1717331127,1332441
1717331157,1332441
1717331187,1332441
1717331217,1332441
1717331247,1332441
1717331277,1332441
1717331307,1332441
1717331337,1332441
1717331367,1332441
1717331397,1332441
1717331427,1332441
1717331457,1332441
1717331487,1332441
1717331517,1332441
1717331547,1332441
1717331577,1332441
1717331607,1332441
1717331637,1332441
1717331667,1332441
1717331697,1332441
1717331727,1332441
1717331757,1332441
1717331787,1332441
1717331817,1332441
1717331847,1332441
1717331877,1332441
1717331907,1332441
1717331937,1332441
1717331967,1332441
1717331997,1332441
1717332027,1332441
1717332057,1332441
1717332088,1332441
1717332118,1332441
1717332148,1332441
1717332178,1332441
1717332208,1332441
1717332238,1332441
1717332268,1332441
1717332298,1332441
1717332328,1332441
1717332358,1332441
1717332388,1332441
1717332418,1332441
1717332448,1332441
1717332478,1332441
1717332508,1332441
1717332538,1332441
1717332568,1332441
1717332598,1332441
1717332628,1332441
1717332658,1332441
1717332688,1332441
1717332718,1332441
1717332748,1332441
1717332778,1332441
1717332808,1332441
1717332838,1332441
1717332868,1332441
1717332898,1332441
1717332928,1332441
1717332958,1332441
1717332988,1332441
1717333018,1332441
1717333048,1332441
1717333078,1332441
1717333108,1332441
1717333138,1332441
1717333168,1332441
1717333198,1332441
1717333228,1332441
1717333258,1332441
1717333288,1332441
1717333318,1332441
1717333348,1332441
1717333378,1332441
1717333408,1332441
1717333438,1332441
1717333468,1332441
1717333498,1332441
1717333528,1332441
1717333558,1332441
1717333588,1332441
1717333618,1332441
1717333648,1332441
1717333678,1332441
1717333708,1332441
1717333738,1332441
1717333768,1332441
1717333798,1332441
1717333828,1332441
1717333858,1332441
1717333888,1332441
1717333918,1332441
1717333948,1332441
1717333978,1332441
1717334008,1332441
1717334038,1332441
1717334068,1332441
1717334098,1332441
1717334128,1332441
1717334158,1332441
1717334188,1332441
1717334218,1332441
1717334248,1332441
1717334278,1332441
1717334308,1332441
1717334338,1332441
1717334368,1332441
1717334398,1332441
1717334428,1332441
1717334458,1332441
1717334488,1332441
1717334518,1332441
1717334549,1332441
1717380210,1332441
1717380240,1332441
1717380270,1332441
1717380300,1332441
1717380330,1332441
1717380360,1332441
