t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1718003106,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003136,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003166,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003196,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003226,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003256,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003286,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003316,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003346,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003376,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003406,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003436,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003466,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003496,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003526,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003556,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003586,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003616,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003646,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003676,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003706,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003736,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003766,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003796,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003826,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003856,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003886,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003916,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003946,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718003976,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004006,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004036,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004066,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004096,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004126,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004156,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004186,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004217,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004247,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004277,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004307,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004337,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004367,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004397,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004427,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004457,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004487,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004517,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004547,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004577,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004607,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004637,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004667,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004697,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004727,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004757,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004787,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004817,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004847,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004877,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004907,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004937,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004967,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718004997,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005027,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005057,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005087,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005117,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005147,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005177,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005207,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005237,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005267,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005297,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005327,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005357,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005387,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005417,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005447,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005477,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005507,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005537,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005567,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005597,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005627,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005657,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005687,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005717,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005747,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005777,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005807,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005837,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005867,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005897,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005927,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005957,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718005987,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006017,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006047,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006077,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006108,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006138,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006168,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006198,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006228,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006258,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006288,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006318,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006348,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006378,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006408,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006438,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006468,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006498,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006528,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006558,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006588,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006618,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006648,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006678,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006708,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006738,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006768,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006798,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006828,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006858,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006888,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006918,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006948,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718006978,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007008,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007038,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007068,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007098,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007128,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007158,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007188,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007218,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007248,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007278,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007308,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007338,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007368,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007398,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007428,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007458,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007488,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007518,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007548,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007578,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007608,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007638,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007668,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007698,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007728,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007758,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007788,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007818,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007848,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007878,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007908,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007938,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007968,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718007998,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008028,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008059,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008089,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008119,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008149,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008179,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008209,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008239,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008269,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008299,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008329,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008359,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008389,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008419,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008449,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008479,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008509,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008539,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008569,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008599,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008629,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008659,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008689,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008719,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008749,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008779,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008809,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008839,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008869,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008899,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008929,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008959,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718008989,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009019,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009049,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009079,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009109,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009139,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009169,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009199,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009229,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009259,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009289,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009319,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009349,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009379,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009409,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009439,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009469,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009499,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009529,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009559,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009589,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009619,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009649,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009679,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009709,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009739,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009769,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009799,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009829,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009859,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009889,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009919,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009949,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718009979,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718010009,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
1718010039,2,1253,1203.500000,1154,70.003571,1203.500000,1253.000000,1253.000000,1253.000000,1253.000000,1253.000000
